ID: 1001649855, Name: Giant Magnet
ID: 790968060, Name: Wheel of the Black Pearl
ID: 79446395, Name: Toxic Goo Trap
ID: 79446473, Name: Rail Runner 5000
ID: 79736586, Name: Ruyi Jingu Bang - A Walmart Exclusive
ID: 80576913, Name: Electric Lightning Trap
ID: 80576928, Name: Tee Shirt Cannon
ID: 80576952, Name: Time Bomb
ID: 80576967, Name: Spray Paint
ID: 80597060, Name: Fake Chartreuse Periastron Gamma 
ID: 81154592, Name: Firebrand
ID: 81330766, Name: Time Watch
ID: 81847365, Name: Potato Cannon
ID: 81847570, Name: Military Axe
ID: 82357079, Name: Riot Shield and Billy Club Set
ID: 82357101, Name: Portable Justice
ID: 82357123, Name: Laser Electrocutor
ID: 82358339, Name: Police Badge
ID: 82711866, Name: Alien on a Rampage Book
ID: 83021197, Name: RC Tank
ID: 83021236, Name: Starfish Shuriken
ID: 83021250, Name: The Fiery Sun
ID: 834681176, Name: Red LAZER Sword
ID: 835779898, Name: Rockin' Feline Guitar
ID: 835780770, Name: Winterfang: The Fateful
ID: 83704154, Name: Colossal Blade
ID: 83704169, Name: Towering Inferno Sword
ID: 83704190, Name: Bluster Buster
ID: 84012460, Name: Fluffy Unicorn
ID: 84417104, Name: Helper Cannon
ID: 845518976, Name: Scuba Gear Starfish
ID: 846792499, Name: Blue Laser Scythe
ID: 846794018, Name: Bluesea Soarer
ID: 85145626, Name: Bear Arm
ID: 85145662, Name: Lunar Lander 2D Game
ID: 85754656, Name: Tyrannosaurus
ID: 858740936, Name: Robo Arm Cannon
ID: 85879435, Name: EMP Shockmine
ID: 85879456, Name: Retribution Ray
ID: 85879465, Name: Torso Cannon 
ID: 86492467, Name: Stealth Ninja Potion
ID: 86494893, Name: Darksteel Katana of Ancient Illuminators
ID: 86494914, Name: Dual Katanas of the DarkAge Clan
ID: 869123788, Name: 8-Bit Frog Friend
ID: 87361508, Name: Chimera
ID: 87361662, Name: Ice Breaker
ID: 87361806, Name: Meteor Staff
ID: 87361995, Name: Chaos Master's Wing Slasher
ID: 880433057, Name: Roblox Surfboard
ID: 880448457, Name: Beast Scythe
ID: 880506541, Name: Attack Sloth
ID: 88143060, Name: Troll Pet
ID: 88143074, Name: Poison Picnic
ID: 88143093, Name: Pigs Boson Collider
ID: 88143166, Name: Vaulting Pole
ID: 88146486, Name: First Class Fencing Sword
ID: 88146497, Name: Clown Bomb
ID: 88146505, Name: Call Me Cellphone
ID: 88870392, Name: Landmine
ID: 88885268, Name: Discus 2012
ID: 88885481, Name: Military Dress Sword
ID: 88885497, Name: S-79 Speed Stunter
ID: 88885506, Name: Military Spy Satellite
ID: 88885524, Name: Stun Grenade
ID: 88885539, Name: Airstrike
ID: 892003497, Name: Mimic Cooler
ID: 89203876, Name: Celestial Staff
ID: 89487903, Name: Monster Axe
ID: 89487934, Name: Medusa Head
ID: 89488524, Name: Ghost Minion
ID: 89491407, Name: Zombie Grip Bomb
ID: 90211299, Name: Tiger Skin
ID: 90220371, Name: Dart Trap
ID: 90220438, Name: Deluxe Hook Shot
ID: 90242059, Name: Adventure Island 
ID: 903197575, Name: Overseer Mace
ID: 903199054, Name: Redcliff Battleaxe
ID: 904534058, Name: Marshmallow Shooter
ID: 904534702, Name: Speedy Hiking Boots
ID: 90718350, Name: Bear Mine Gun
ID: 90718686, Name: Conjuror's Fist
ID: 90718686, Name: Conjuror's Fist 
ID: 91294485, Name: Hungry Lion Friend
ID: 91360028, Name: Puppet Master
ID: 91360052, Name: Suit Up Gun
ID: 91360081, Name: Psychokinesis Glove
ID: 91445347, Name: September Promo Health Core
ID: 91445669, Name: September Promo Placeholder
ID: 92142799, Name: Phoenix
ID: 92142841, Name: Artemis Bow
ID: 92627975, Name: Orinthian Falcon
ID: 92627988, Name: Orinthian Mace
ID: 92628074, Name: Orinthian Blaster 3777
ID: 92628079, Name: Orinthian Sword and Shield
ID: 928805891, Name: Golden Rolling Hoverboard
ID: 928805891, Name: Golden Rolling Hoverboard 
ID: 928806888, Name: Red Fidget Spinner
ID: 928807470, Name: Blue Fidget Spinner
ID: 928913996, Name: Adurite Guitar of Rock Excellence
ID: 928914739, Name: Black Iron Katana
ID: 93136666, Name: Sword of the Seven Winters
ID: 93136674, Name: Uppercut Sword
ID: 93536785, Name: Zombie Axe
ID: 93667422, Name: Splinter's Staff
ID: 936703279, Name: Blade of Marmora
ID: 936703828, Name: Lance’s Energy Blaster
ID: 936704694, Name: Hunk’s Energy Cannon
ID: 93709266, Name: Polar Bear Cub
ID: 93722515, Name: Halloween Transmuter
ID: 93725362, Name: Sword Of The Behemoth - a Walmart Exclusive
ID: 94119269, Name: Molecular Atomizer
ID: 94233286, Name: M1 Garand
ID: 94233391, Name: Ghost Dragon
ID: 94333296, Name: Nightfall Elixir
ID: 94794774, Name: Crescendo, The Soul Stealer
ID: 94794833, Name: Cloak of the Undying
ID: 95258660, Name: Explosive Spy Pen
ID: 95484098, Name: Werewolf Claws
ID: 95484354, Name: Misfortune Cookie
ID: 95951270, Name: Korblox Bone & Arrow
ID: 95951291, Name: Skeleton King's Sword
ID: 95951330, Name: Skeleton Scythe
ID: 96092647, Name: Korblox Skeleton Wraith
ID: 96095042, Name: Sorcus' Chair
ID: 96493688, Name: Autumn Shuriken - A Target Exclusive
ID: 96501454, Name: Lightning Bolt Sword- A Gamestop Exclusive
ID: 96669682, Name: Danger Dagger
ID: 96669687, Name: Trusty Blade
ID: 96669697, Name: Giant Blade
ID: 96669943, Name: Spartan Sword and Shield
ID: 97161222, Name: Bluesteel Alterer of Destiny
ID: 97161262, Name: Booster Gloves
ID: 97161295, Name: Gear Cloner
ID: 972187699, Name: Future Crossbow
ID: 972189904, Name: Future Hammer
ID: 97311482, Name: Telewarp 
ID: 97885289, Name: Trip Wire
ID: 97885572, Name: Emergency Rations
ID: 97932897, Name: d4rk886's ROBLOX Tablet
ID: 98219158, Name: Luckymaxer's ROBLOX Tablet
ID: 98341183, Name: mygame43's ROBLOX Tablet
ID: 98346415, Name: Carnagecopia
ID: 98411325, Name: Spec Omega Biograft Energy Sword
ID: 98411393, Name: R-Orb
ID: 987005222, Name: Nerf Zombie Strike Dreadbolt
ID: 987032734, Name: Super Spy Drone
ID: 99119158, Name: Speed Coil
ID: 99119198, Name: Face Melting Guitar
ID: 99119261, Name: Winter Snow Sled
ID: 99174250, Name: Magic Snowman
ID: 99199463, Name: Frost Blade
ID: 99199463, Name: Frost Blade 
ID: 99254164, Name: billylones' ROBLOX Tablet
ID: 99254358, Name: Are200's ROBLOX Tablet
ID: 99254437, Name: Scython's ROBLOX Tablet
ID: 99797327, Name: Hanukkah Menorah
ID: 99797357, Name: Holiday Ornament Staff
ID: 99797381, Name: Sword of Fiery Justice
ID: 99797403, Name: Make It Rain
ID: 999864256, Name: Scrooge McDuck’s Giant Ruby 
ID: 999865627, Name: Scrooge McDuck’s Sun Chaser Plane
